id,year,loan_limit,gender,approved_in_advance,loan_type,loan_purpose,credit_worthiness,open_credit,loan_category,loan_amount,rate_of_interest,interest_rate_spread,upfront_charges,loan_term,negative_amortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,secured_by,total_units,annual_income,credit_type,credit_score,co_applicant_credit_type,age_group,submission_type,loan_to_value_ratio,region,security_type,is_loan_default,debt_to_income_ratio,ltv_band
29355,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,226500,3.625,0.0334,0,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,3180,CRIF,522,CIB,35-44,Direct,0.5419,North,Direct,0,40,<60%
29356,2019,Non-Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,816500,2.85,-0.2735,388,360,No,No,No,1438000,Site Build,Permanent Residency,Home,1,14040,CRIF,866,EXP,>74,Through Institution,0.5678,South,Direct,0,32,<60%
29357,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,226500,3.125,0.4616,7147.72,180,No,No,No,568000,Site Build,Permanent Residency,Home,1,5580,CIB,587,EXP,55-64,Through Institution,0.3988,Central,Direct,0,40,<60%
29358,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,346500,4.625,0.2259,0,360,Yes,No,No,388000,Site Build,Permanent Residency,Home,1,7740,CRIF,736,CIB,25-34,Direct,0.8930,South,Direct,0,41,>80%
29359,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,216500,3.99,0.3476,4407.5,360,No,No,No,278000,Site Build,Permanent Residency,Home,1,4320,EXP,843,EXP,55-64,Through Institution,0.7788,North,Direct,0,44,60-80%
29360,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,246500,4.125,0.1505,480.82,360,No,No,No,278000,Site Build,Permanent Residency,Home,1,5100,CIB,707,EXP,55-64,Direct,0.8867,North,Direct,0,22,>80%
29361,2019,Conforming,Unknown,Pre-Approved,type3,p3,High Risk,No,Personal,96500,3.99,0.6093,2502.5,360,No,No,No,128000,Site Build,Permanent Residency,Home,1,2400,CIB,686,CIB,35-44,Through Institution,0.7539,South,Direct,0,36,60-80%
29362,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,376500,3.75,0.167,4062.5,360,No,No,No,1368000,Site Build,Permanent Residency,Home,1,6840,EXP,573,EXP,65-74,Through Institution,0.2752,North,Direct,0,31,<60%
29363,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,396500,3.99,0.3528,2627.1,360,No,No,No,438000,Site Build,Permanent Residency,Home,1,4380,CIB,566,EXP,65-74,Direct,0.9053,South,Direct,1,44,>80%
29364,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,356500,4.625,0.6242,1692.34,360,No,No,No,378000,Site Build,Permanent Residency,Home,1,11760,CIB,805,EXP,35-44,Through Institution,0.9431,North,Direct,0,6,>80%
29365,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,266500,4.25,0.7149,2156.88,180,No,No,No,368000,Site Build,Permanent Residency,Home,1,8700,CRIF,769,EXP,35-44,Through Institution,0.7242,South,Direct,0,23,60-80%
29366,2019,Unknown,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,366500,3.99,0.3528,2627.1,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,4560,EQUI,836,EXP,55-64,Through Institution,0.8768,South,Direct,1,43,>80%
29367,2019,Conforming,Joint,Pre-Approved,type1,p3,High Risk,No,Personal,156500,3.5,0.7903,4645.7,180,No,No,No,318000,Site Build,Permanent Residency,Home,1,5760,CIB,815,EXP,65-74,Through Institution,0.4921,North,Direct,0,26,<60%
29368,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,266500,3.75,0.4341,223.76,240,No,No,No,518000,Site Build,Permanent Residency,Home,1,9000,EXP,541,CIB,25-34,Direct,0.5145,North,Direct,0,30,<60%
29369,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,276500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,5520,EQUI,701,EXP,55-64,Through Institution,0.6615,South,Direct,1,43,60-80%
29370,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,346500,3.625,0.4792,11187.44,360,No,No,No,368000,Site Build,Permanent Residency,Home,1,9900,EXP,563,CIB,55-64,Through Institution,0.9416,South,Direct,0,38,>80%
29371,2019,Conforming,Female,Pre-Approved,type1,p1,High Risk,No,Personal,236500,4.125,0.388,4262.5,180,No,No,No,298000,Site Build,Secondary Residency,Home,1,13260,CIB,640,CIB,55-64,Through Institution,0.7936,North,Direct,0,29,60-80%
29372,2019,Conforming,Joint,Not Pre-Approved,type1,p1,High Risk,No,Personal,706500,4.125,-0.1823,1699.64,360,No,No,No,948000,Site Build,Permanent Residency,Home,1,15720,CIB,531,EXP,35-44,Direct,0.7453,Central,Direct,0,20,60-80%
29373,2019,Non-Conforming,Unknown,Not Pre-Approved,type1,p3,Low Risk,No,Personal,766500,3.99,0.3528,2627.1,300,Yes,No,No,1208000,Site Build,Permanent Residency,Home,1,23340,CRIF,735,EXP,>74,Through Institution,0.6345,South,Direct,1,5,60-80%
29374,2019,Conforming,Female,Pre-Approved,type2,p4,High Risk,No,Business,206500,3.99,0.9621,2627.1,360,No,No,No,248000,Site Build,Permanent Residency,Home,1,5760,CRIF,521,CIB,35-44,Through Institution,0.8327,South,Direct,1,43,>80%
29375,2019,Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,76500,3.99,0.3528,2627.1,180,No,No,No,418000,Site Build,Permanent Residency,Home,1,2400,EQUI,539,EXP,25-34,Through Institution,0.1830,South,Direct,1,38,<60%
29376,2019,Conforming,Joint,Pre-Approved,type1,p1,High Risk,No,Personal,286500,3.99,0.3528,2627.1,360,No,No,No,328000,Site Build,Permanent Residency,Home,1,4440,CIB,742,EXP,55-64,Through Institution,0.8735,North,Direct,1,44,>80%
29377,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,116500,3.75,0.9659,3183.75,180,No,No,No,208000,Site Build,Permanent Residency,Home,1,4260,EXP,617,EXP,65-74,Through Institution,0.5601,North,Direct,0,37,<60%
29378,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,576500,3.375,-0.2954,2000,360,No,No,No,778000,Site Build,Permanent Residency,Home,1,6780,EXP,649,EXP,35-44,Direct,0.7410,North,Direct,0,44,60-80%
29379,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,386500,3.75,0.0526,4575,360,No,No,No,588000,Site Build,Permanent Residency,Home,1,8520,CIB,776,EXP,65-74,Through Institution,0.6573,North,Direct,0,17,60-80%
29380,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,166500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Investment,Home,1,15000,EQUI,657,EXP,35-44,Direct,0.3983,South,Direct,1,34,<60%
29381,2019,Conforming,Male,Not Pre-Approved,type1,p1,High Risk,No,Personal,646500,4.125,0.1053,0,360,No,No,No,718000,Site Build,Permanent Residency,Home,1,8160,CIB,844,CIB,35-44,Direct,0.9004,North,Direct,0,49,>80%
29382,2019,Conforming,Male,Not Pre-Approved,type1,p4,Low Risk,No,Personal,726500,3.99,0.3528,2627.1,300,Yes,No,No,1008000,Site Build,Permanent Residency,Home,1,15660,CIB,670,CIB,45-54,Direct,0.7207,North,Direct,1,38,60-80%
29383,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,316500,3.375,-0.1536,6797.5,360,No,No,No,548000,Site Build,Permanent Residency,Home,1,4860,CRIF,884,EXP,55-64,Through Institution,0.5776,North,Direct,0,41,<60%
29384,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,486500,3.99,0.3528,2627.1,360,No,No,No,528000,Site Build,Permanent Residency,Home,1,5400,CRIF,658,EXP,55-64,Through Institution,0.9214,Central,Direct,1,49,>80%
29385,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,436500,3.99,0.3528,2627.1,216,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,5760,EQUI,538,EXP,>74,Direct,1.0443,North,Direct,1,43,>80%
29386,2019,Conforming,Joint,Not Pre-Approved,type2,p4,High Risk,No,Business,226500,3.49,0.6882,0,360,No,No,No,388000,Site Build,Permanent Residency,Home,1,5760,EXP,885,EXP,25-34,Through Institution,0.5838,South,Direct,0,43,<60%
29387,2019,Conforming,Female,Not Pre-Approved,type1,p2,High Risk,No,Personal,66500,3.99,0.3528,2627.1,360,No,No,No,88000,Site Build,Permanent Residency,Home,1,360,EXP,886,CIB,35-44,Through Institution,0.7557,South,Direct,1,41,60-80%
29388,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,256500,3.875,0.4745,7997.09,360,No,No,No,328000,Site Build,Permanent Residency,Home,1,5100,CIB,844,CIB,55-64,Through Institution,0.7820,North-East,Direct,0,28,60-80%
29389,2019,Conforming,Unknown,Pre-Approved,type1,p1,High Risk,No,Personal,266500,3.99,0.3167,1306.25,360,No,No,No,278000,Site Build,Permanent Residency,Home,1,4620,CIB,771,CIB,25-34,Through Institution,0.9586,South,Direct,0,37,>80%
29390,2019,Conforming,Unknown,Not Pre-Approved,type2,p4,High Risk,No,Business,286500,3.99,0.9621,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,0,EQUI,728,EXP,45-54,Through Institution,0.6854,South,Direct,1,38,60-80%
29391,2019,Non-Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,806500,3.99,0.3528,2627.1,360,No,No,No,1408000,Site Build,Permanent Residency,Home,1,7380,CIB,709,CIB,35-44,Direct,0.5728,South,Direct,1,54,<60%
29392,2019,Conforming,Joint,Not Pre-Approved,type3,p3,High Risk,No,Personal,136500,3.99,0.2515,4403.04,360,No,No,No,148000,Site Build,Permanent Residency,Home,1,2520,EXP,814,EXP,>74,Through Institution,0.9223,South,Direct,0,25,>80%
29393,2019,Conforming,Unknown,Pre-Approved,type2,p4,High Risk,No,Business,226500,3.99,0.9621,2627.1,240,No,No,No,288000,Site Build,Permanent Residency,Home,1,5700,CRIF,739,CIB,65-74,Through Institution,0.7865,South,Direct,1,44,60-80%
29394,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,336500,3.375,0.6081,6322.63,180,No,No,No,368000,Site Build,Permanent Residency,Home,1,7500,EXP,868,CIB,45-54,Through Institution,0.9144,South,Direct,0,31,>80%
29395,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,256500,3.875,0.3546,4642.5,180,No,No,No,458000,Site Build,Permanent Residency,Home,1,7800,CRIF,845,EXP,45-54,Through Institution,0.5600,South,Direct,0,24,<60%
29396,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,446500,3.99,0.3528,2627.1,180,No,No,No,418000,Site Build,Permanent Residency,Home,1,7560,EQUI,713,EXP,65-74,Direct,1.0682,North,Direct,1,41,>80%
29397,2019,Conforming,Male,Not Pre-Approved,type2,p4,High Risk,No,Business,96500,3.99,0.9621,2627.1,360,No,No,No,108000,Site Build,Permanent Residency,Home,1,5760,CIB,801,CIB,25-34,Through Institution,0.8935,North,Direct,1,43,>80%
29398,2019,Non-Conforming,Female,Not Pre-Approved,type2,p3,High Risk,No,Business,46500,4.625,1.3684,621.7,360,No,No,No,98000,Site Build,Permanent Residency,Home,1,1380,CRIF,656,CIB,65-74,Through Institution,0.4745,North,Direct,0,23,<60%
29399,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,276500,5.125,1.3334,0,348,No,No,No,558000,Site Build,Permanent Residency,Home,1,14340,CRIF,518,EXP,35-44,Through Institution,0.4955,South,Direct,0,13,<60%
29400,2019,Conforming,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,106500,4.99,1.1161,2476.88,360,No,No,No,138000,Site Build,Permanent Residency,Home,1,2580,EXP,595,CIB,65-74,Through Institution,0.7717,North,Direct,0,23,60-80%
29401,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,206500,3.125,0.1325,2766.05,180,No,No,No,258000,Site Build,Permanent Residency,Home,1,8340,CRIF,760,CIB,35-44,Direct,0.8004,North,Direct,0,41,>80%
29402,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,166500,3.875,0.3787,5072,360,No,No,No,248000,Site Build,Permanent Residency,Home,1,2580,CRIF,530,CIB,35-44,Through Institution,0.6714,South,Direct,0,31,60-80%
29403,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,166500,4.875,0.7005,4542,360,No,No,No,218000,Site Build,Permanent Residency,Home,1,3240,EXP,528,CIB,35-44,Through Institution,0.7638,North,Direct,0,35,60-80%
29404,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,286500,3.5,-0.169,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,0,EQUI,508,EXP,45-54,Direct,0.6854,South,Direct,1,38,60-80%
29405,2019,Conforming,Female,Not Pre-Approved,type2,p3,Low Risk,No,Business,436500,3.99,0.4983,9200.7,360,No,No,No,568000,Site Build,Permanent Residency,Home,1,4200,CIB,782,CIB,>74,Through Institution,0.7685,Central,Direct,0,49,60-80%
29406,2019,Conforming,Joint,Pre-Approved,type3,p4,High Risk,No,Personal,196500,2.99,-0.4171,1996.66,360,No,No,No,278000,Site Build,Permanent Residency,Home,1,5760,EXP,756,EXP,55-64,Through Institution,0.7068,South,Direct,0,43,60-80%
29407,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,676500,4.375,-0.1162,0,360,No,No,No,898000,Site Build,Permanent Residency,Home,1,14520,CRIF,625,EXP,25-34,Direct,0.7533,North,Direct,0,26,60-80%
29408,2019,Conforming,Male,Not Pre-Approved,type3,p4,High Risk,No,Personal,466500,3.125,-0.513,0,360,No,No,No,638000,Site Build,Permanent Residency,Home,1,5760,CIB,899,CIB,35-44,Direct,0.7312,North,Direct,0,43,60-80%
29409,2019,Conforming,Unknown,Not Pre-Approved,type1,p4,High Risk,No,Personal,316500,3.75,0.2127,9638.84,360,No,No,No,388000,Site Build,Permanent Residency,Home,1,6780,CRIF,629,CIB,35-44,Through Institution,0.8157,South,Direct,0,35,>80%
29410,2019,Conforming,Joint,Not Pre-Approved,type1,p3,High Risk,No,Personal,456500,5.375,1.3133,3648.73,360,No,No,No,578000,Site Build,Permanent Residency,Home,1,13140,CIB,554,EXP,35-44,Direct,0.7898,North,Direct,0,40,60-80%
29411,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,206500,2.99,0.3094,6763.5,180,No,No,No,458000,Site Build,Permanent Residency,Home,1,4980,CRIF,872,EXP,45-54,Through Institution,0.4509,North-East,Direct,0,46,<60%
29412,2019,Conforming,Joint,Not Pre-Approved,type2,p1,High Risk,No,Business,706500,3.375,0.8413,1331.27,360,No,No,No,728000,Site Build,Permanent Residency,Home,1,7740,CIB,728,EXP,35-44,Direct,0.9705,South,Direct,0,51,>80%
29413,2019,Non-Conforming,Joint,Pre-Approved,type3,p4,High Risk,No,Personal,736500,3.625,-0.163,0,360,No,No,No,768000,Site Build,Permanent Residency,Home,1,5760,CIB,509,EXP,45-54,Direct,0.9590,South,Direct,0,43,>80%
29414,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,426500,4.875,1.2081,6207.75,360,No,No,No,738000,Site Build,Investment,Home,1,6420,EXP,636,EXP,35-44,Direct,0.5779,North,Direct,0,43,<60%
29415,2019,Conforming,Unknown,Not Pre-Approved,type2,p3,High Risk,No,Business,486500,3.375,0.3917,6469.52,360,No,No,No,558000,Site Build,Permanent Residency,Home,1,4620,CIB,507,CIB,35-44,Through Institution,0.8719,South,Direct,0,56,>80%
29416,2019,Conforming,Male,Not Pre-Approved,type1,p4,High Risk,No,Personal,126500,4.99,0.8524,2753.13,360,No,No,No,138000,Site Build,Permanent Residency,Home,1,1560,CRIF,575,CIB,65-74,Through Institution,0.9167,North,Direct,0,48,>80%
29417,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,696500,3.75,-0.0153,1250,360,No,No,No,1308000,Site Build,Permanent Residency,Home,1,12840,CIB,629,EXP,55-64,Through Institution,0.5325,North,Direct,0,23,<60%
29418,2019,Conforming,Male,Pre-Approved,type1,p3,High Risk,No,Personal,196500,4.5,0.8837,3200,360,No,No,No,338000,Site Build,Permanent Residency,Home,1,3360,EXP,894,CIB,55-64,Through Institution,0.5814,North,Direct,0,29,<60%
29419,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,466500,3.75,0.0551,0,360,No,No,No,688000,Site Build,Permanent Residency,Home,1,7020,CIB,700,EXP,55-64,Direct,0.6781,North,Direct,0,47,60-80%
29420,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,236500,3.375,0.1853,4136.28,144,No,No,No,418000,Site Build,Permanent Residency,Home,1,6360,EXP,507,EXP,55-64,Through Institution,0.5658,North,Direct,0,38,<60%
29421,2019,Conforming,Joint,Not Pre-Approved,type3,p3,High Risk,No,Personal,226500,3.99,-0.407,1125,360,No,No,No,378000,Site Build,Permanent Residency,Home,1,3600,CIB,661,EXP,65-74,Direct,0.5992,North,Direct,0,38,<60%
29422,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,326500,3.99,0.6275,3178.13,180,No,No,No,398000,Site Build,Permanent Residency,Home,1,8460,EXP,546,EXP,45-54,Through Institution,0.8204,South,Direct,0,21,>80%
29423,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,306500,4.625,0.6834,7107.3,360,No,No,No,608000,Site Build,Permanent Residency,Home,1,12360,EXP,760,CIB,45-54,Through Institution,0.5041,Central,Direct,0,34,<60%
29424,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,126500,3.99,0.3528,2627.1,360,Yes,No,No,228000,Site Build,Permanent Residency,Home,1,2460,CRIF,874,EXP,55-64,Through Institution,0.5548,South,Direct,1,43,<60%
29425,2019,Non-Conforming,Unknown,Not Pre-Approved,type1,p3,Low Risk,No,Personal,1006500,3.5,-0.1283,11200,180,No,No,No,1468000,Site Build,Permanent Residency,Home,1,36900,CRIF,688,CIB,45-54,Through Institution,0.6856,South,Direct,0,23,60-80%
29426,2019,Conforming,Joint,Not Pre-Approved,type1,p4,Low Risk,No,Personal,236500,4.25,0.131,1100,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,5220,CIB,646,EXP,45-54,Direct,0.7437,North,Direct,0,20,60-80%
29427,2019,Conforming,Unknown,Not Pre-Approved,type3,p4,High Risk,No,Personal,376500,4.99,0.3298,0,360,No,No,No,408000,Site Build,Permanent Residency,Home,1,11580,CRIF,531,EXP,55-64,Through Institution,0.9228,South,Direct,0,33,>80%
29428,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,266500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,3120,EQUI,827,EXP,55-64,Through Institution,0.6376,North,Direct,1,38,60-80%
29429,2019,Conforming,Female,Pre-Approved,type1,p3,High Risk,No,Personal,486500,3.99,0.3528,2627.1,360,No,No,No,418000,Site Build,Permanent Residency,Home,1,6240,EQUI,897,EXP,35-44,Direct,1.1639,North,Direct,1,41,>80%
29430,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,256500,4.625,0.3222,4697.5,360,No,No,No,478000,Site Build,Permanent Residency,Home,1,3780,EXP,893,CIB,>74,Through Institution,0.5366,North,Direct,0,36,<60%
29431,2019,Conforming,Female,Not Pre-Approved,type1,p1,High Risk,No,Personal,236500,3.99,0.3528,2627.1,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,2460,EQUI,544,EXP,35-44,Through Institution,0.5658,North,Direct,1,38,<60%
29432,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,316500,3.99,0.3528,2627.1,360,No,No,No,708000,Site Build,Permanent Residency,Home,1,6660,CIB,825,EXP,65-74,Through Institution,0.4470,South,Direct,1,44,<60%
29433,2019,Conforming,Female,Pre-Approved,type1,p4,High Risk,No,Personal,416500,3.875,0.1981,0,360,No,No,No,488000,Site Build,Permanent Residency,Home,1,8580,CRIF,690,EXP,35-44,Direct,0.8535,North,Direct,0,37,>80%
29434,2019,Conforming,Joint,Not Pre-Approved,type1,p4,High Risk,No,Personal,386500,3.5,-0.0345,2400,360,No,No,No,528000,Site Build,Permanent Residency,Home,1,8400,CRIF,817,EXP,25-34,Direct,0.7320,North,Direct,0,29,60-80%
29435,2019,Conforming,Female,Not Pre-Approved,type1,p3,High Risk,No,Personal,216500,4.875,1.4886,4148.02,360,No,No,No,308000,Site Build,Permanent Residency,Home,1,6060,CRIF,828,CIB,35-44,Through Institution,0.7029,North,Direct,0,34,60-80%
29436,2019,Conforming,Male,Not Pre-Approved,type2,p1,High Risk,No,Business,206500,3.5,0.8683,4370,360,No,No,No,208000,Site Build,Permanent Residency,Home,1,2340,CIB,882,CIB,25-34,Direct,0.9928,Central,Direct,0,42,>80%
29437,2019,Conforming,Unknown,Not Pre-Approved,type2,p4,Low Risk,No,Business,126500,4.625,1.3892,2627.1,360,No,No,No,148000,Site Build,Permanent Residency,Home,1,5760,CRIF,747,CIB,25-34,Through Institution,0.8547,South,Direct,0,43,>80%
29438,2019,Conforming,Male,Not Pre-Approved,type1,p3,High Risk,No,Personal,306500,3.99,0.3528,2627.1,156,No,No,No,368000,Site Build,Permanent Residency,Home,1,9600,CRIF,696,CIB,25-34,Through Institution,0.8329,South,Direct,1,35,>80%
29439,2019,Conforming,Unknown,Not Pre-Approved,type1,p3,High Risk,No,Personal,166500,3.99,0.3528,2627.1,360,Yes,No,No,418000,Site Build,Permanent Residency,Home,1,1800,EQUI,551,EXP,65-74,Through Institution,0.3983,South,Direct,1,38,<60%
29440,2019,Unknown,Female,Not Pre-Approved,type1,p4,High Risk,No,Personal,396500,3.99,0.122,0,360,No,No,No,658000,Site Build,Permanent Residency,Home,1,4980,CIB,681,CIB,55-64,Direct,0.6026,North,Direct,0,37,60-80%
29441,2019,Conforming,Male,Not Pre-Approved,type2,p3,High Risk,No,Business,326500,3.99,0.9621,2627.1,360,No,No,No,318000,Site Build,Permanent Residency,Home,1,6180,CIB,624,CIB,35-44,Direct,1.0267,Central,Direct,1,41,>80%
29442,2019,Conforming,Unknown,Not Pre-Approved,type1,p1,High Risk,No,Personal,96500,4.25,0.8501,3372.86,360,No,No,Yes,98000,Site Build,Permanent Residency,Home,1,1680,CIB,660,EXP,>74,Through Institution,0.9847,South,Direct,0,49,>80%
29443,2019,Conforming,Joint,Pre-Approved,type1,p4,High Risk,No,Personal,206500,3.99,0.3528,2627.1,156,No,No,No,498000,Site Build,Permanent Residency,Home,1,3120,CIB,770,EXP,55-64,Through Institution,0.4147,North,Direct,1,47,<60%
29444,2019,Conforming,Male,Pre-Approved,type2,p1,Low Risk,No,Business,386500,3.99,0.8192,3253.85,360,No,No,No,388000,Site Build,Permanent Residency,Home,1,7980,CRIF,808,CIB,25-34,Through Institution,0.9961,North,Direct,0,32,>80%
